,pid,stimulus_number,coordinates,current_time,current_time1,geometry,define.1,number.1,n.1,if.1,<=.1,n.2,0.1,0.2,      .1,letrec.1,-----------.1,helper.1,lambda.1,i.1,acc.1,if.2,>.1,i.2,n.3,acc.2,helper.2,+.1,i.3,1.1,+.2,acc.3,i.4,).1,).2,).3,).4,(.1,helper.3,1.2,0.3,).5,).6,).7,question,code,choices
0,4,32,"{'x': 726.2451731527491, 'y': 371.67729125661026, 'elapsedTime': 32076.300000000745}",8973279846,1752369869,POINT (0.3782526943503902 0.3441456400524169),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,4,32,"{'x': 726.2451731527491, 'y': 371.67729125661026, 'elapsedTime': 32076.300000000745}",8973296513,1752386536,POINT (0.3782526943503902 0.3441456400524169),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,4,32,"{'x': 726.2451731527491, 'y': 371.67729125661026, 'elapsedTime': 32076.300000000745}",8973313181,1752403203,POINT (0.3782526943503902 0.3441456400524169),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,4,32,"{'x': 726.2451731527491, 'y': 371.67729125661026, 'elapsedTime': 32076.300000000745}",8973329847,1752419869,POINT (0.3782526943503902 0.3441456400524169),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,4,32,"{'x': 726.2451731527491, 'y': 371.67729125661026, 'elapsedTime': 32076.300000000745}",8973346515,1752436536,POINT (0.3782526943503902 0.3441456400524169),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,4,32,"{'x': 726.2451731527491, 'y': 371.67729125661026, 'elapsedTime': 32076.300000000745}",8973363181,1752453202,POINT (0.3782526943503902 0.3441456400524169),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,4,32,"{'x': 726.2451731527491, 'y': 371.67729125661026, 'elapsedTime': 32076.300000000745}",8973379856,1752469876,POINT (0.3782526943503902 0.3441456400524169),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,4,32,"{'x': 726.2451731527491, 'y': 371.67729125661026, 'elapsedTime': 32076.300000000745}",8973396523,1752486543,POINT (0.3782526943503902 0.3441456400524169),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,4,32,"{'x': 726.2451731527491, 'y': 371.67729125661026, 'elapsedTime': 32076.300000000745}",8973413190,1752503209,POINT (0.3782526943503902 0.3441456400524169),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,4,32,"{'x': 726.2451731527491, 'y': 371.67729125661026, 'elapsedTime': 32076.300000000745}",8973429857,1752519876,POINT (0.3782526943503902 0.3441456400524169),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,4,32,"{'x': 726.2451731527491, 'y': 371.67729125661026, 'elapsedTime': 32076.300000000745}",8973446525,1752536543,POINT (0.3782526943503902 0.3441456400524169),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,4,32,"{'x': 726.2451731527491, 'y': 371.67729125661026, 'elapsedTime': 32076.300000000745}",8973463191,1752553209,POINT (0.3782526943503902 0.3441456400524169),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,4,32,"{'x': 726.2451731527491, 'y': 371.67729125661026, 'elapsedTime': 32076.300000000745}",8973479859,1752569876,POINT (0.3782526943503902 0.3441456400524169),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,4,32,"{'x': 726.2451731527491, 'y': 371.67729125661026, 'elapsedTime': 32076.300000000745}",8973496525,1752586542,POINT (0.3782526943503902 0.3441456400524169),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,4,32,"{'x': 726.2451731527491, 'y': 371.67729125661026, 'elapsedTime': 32076.300000000745}",8973513197,1752603213,POINT (0.3782526943503902 0.3441456400524169),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,4,32,"{'x': 726.2451731527491, 'y': 371.67729125661026, 'elapsedTime': 32076.300000000745}",8973529864,1752619880,POINT (0.3782526943503902 0.3441456400524169),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,4,32,"{'x': 726.2451731527491, 'y': 371.67729125661026, 'elapsedTime': 32076.300000000745}",8973546530,1752636546,POINT (0.3782526943503902 0.3441456400524169),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,4,32,"{'x': 726.2451731527491, 'y': 371.67729125661026, 'elapsedTime': 32076.300000000745}",8973563199,1752653214,POINT (0.3782526943503902 0.3441456400524169),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,4,32,"{'x': 726.2451731527491, 'y': 371.67729125661026, 'elapsedTime': 32076.300000000745}",8973579865,1752669880,POINT (0.3782526943503902 0.3441456400524169),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,4,32,"{'x': 726.2451731527491, 'y': 371.67729125661026, 'elapsedTime': 32076.300000000745}",8973596532,1752686546,POINT (0.3782526943503902 0.3441456400524169),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,4,32,"{'x': 726.2451731527491, 'y': 371.67729125661026, 'elapsedTime': 32076.300000000745}",8973613200,1752703214,POINT (0.3782526943503902 0.3441456400524169),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,4,32,"{'x': 726.2451731527491, 'y': 371.67729125661026, 'elapsedTime': 32076.300000000745}",8973629867,1752719880,POINT (0.3782526943503902 0.3441456400524169),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,4,32,"{'x': 726.2451731527491, 'y': 371.67729125661026, 'elapsedTime': 32076.300000000745}",8973646539,1752736552,POINT (0.3782526943503902 0.3441456400524169),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,4,32,"{'x': 726.2451731527491, 'y': 371.67729125661026, 'elapsedTime': 32076.300000000745}",8973663206,1752753218,POINT (0.3782526943503902 0.3441456400524169),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,4,32,"{'x': 726.2451731527491, 'y': 371.67729125661026, 'elapsedTime': 32076.300000000745}",8973679873,1752769885,POINT (0.3782526943503902 0.3441456400524169),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,4,32,"{'x': 726.2451731527491, 'y': 371.67729125661026, 'elapsedTime': 32076.300000000745}",8973696541,1752786552,POINT (0.3782526943503902 0.3441456400524169),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,4,32,"{'x': 726.2451731527491, 'y': 371.67729125661026, 'elapsedTime': 32076.300000000745}",8973713207,1752803218,POINT (0.3782526943503902 0.3441456400524169),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,4,32,"{'x': 726.2451731527491, 'y': 371.67729125661026, 'elapsedTime': 32076.300000000745}",8973729875,1752819885,POINT (0.3782526943503902 0.3441456400524169),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,4,32,"{'x': 726.2451731527491, 'y': 371.67729125661026, 'elapsedTime': 32076.300000000745}",8973746541,1752836551,POINT (0.3782526943503902 0.3441456400524169),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,4,32,"{'x': 726.2451731527491, 'y': 371.67729125661026, 'elapsedTime': 32076.300000000745}",8973763216,1752853225,POINT (0.3782526943503902 0.3441456400524169),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,4,32,"{'x': 726.2451731527491, 'y': 371.67729125661026, 'elapsedTime': 32076.300000000745}",8973779885,1752869894,POINT (0.3782526943503902 0.3441456400524169),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
