,pid,stimulus_number,coordinates,current_time,current_time1,geometry,2.1,11.1,9.1,7.1,6.1,5.1,5.2,4.1,2.2,question,code,choices
0,13,11,"{'x': 562.5189417208169, 'y': 531.7895753687444, 'elapsedTime': 32481.5}",407628354267,1785208635,POINT (0.2929786154795921 0.4923977549710596),,,,,,,,,,,,
0,13,11,"{'x': 562.5189417208169, 'y': 531.7895753687444, 'elapsedTime': 32481.5}",407628370933,1785225301,POINT (0.2929786154795921 0.4923977549710596),,,,,,,,,,,,
0,13,11,"{'x': 562.5189417208169, 'y': 531.7895753687444, 'elapsedTime': 32481.5}",407628387596,1785241963,POINT (0.2929786154795921 0.4923977549710596),,,,,,,,,,,,
0,13,11,"{'x': 562.5189417208169, 'y': 531.7895753687444, 'elapsedTime': 32481.5}",407628404263,1785258630,POINT (0.2929786154795921 0.4923977549710596),,,,,,,,,,,,
0,13,11,"{'x': 562.5189417208169, 'y': 531.7895753687444, 'elapsedTime': 32481.5}",407628420930,1785275297,POINT (0.2929786154795921 0.4923977549710596),,,,,,,,,,,,
0,13,11,"{'x': 562.5189417208169, 'y': 531.7895753687444, 'elapsedTime': 32481.5}",407628437596,1785291963,POINT (0.2929786154795921 0.4923977549710596),,,,,,,,,,,,
0,13,11,"{'x': 562.5189417208169, 'y': 531.7895753687444, 'elapsedTime': 32481.5}",407628454264,1785308630,POINT (0.2929786154795921 0.4923977549710596),,,,,,,,,,,,
0,13,11,"{'x': 562.5189417208169, 'y': 531.7895753687444, 'elapsedTime': 32481.5}",407628470931,1785325297,POINT (0.2929786154795921 0.4923977549710596),,,,,,,,,,,,
0,13,11,"{'x': 562.5189417208169, 'y': 531.7895753687444, 'elapsedTime': 32481.5}",407628487598,1785341963,POINT (0.2929786154795921 0.4923977549710596),,,,,,,,,,,,
0,13,11,"{'x': 562.5189417208169, 'y': 531.7895753687444, 'elapsedTime': 32481.5}",407628504265,1785358630,POINT (0.2929786154795921 0.4923977549710596),,,,,,,,,,,,
0,13,11,"{'x': 562.5189417208169, 'y': 531.7895753687444, 'elapsedTime': 32481.5}",407628520936,1785375301,POINT (0.2929786154795921 0.4923977549710596),,,,,,,,,,,,
