,pid,stimulus_number,coordinates,current_time,current_time1,geometry,int.1,-----------.1,afunc.1,const.1,-----------.2,-----------.3,-----------.4,std::vector<int>.1,numbers.1,int.2,output.1,=.1,0.1,for.1,int.3,num.1,-----------.5,numbers.2,if.1,num.2,%.1,2.1,==.1,0.2,&&.1,num.3,%.2,4.1,==.2,0.3,-----------.9,output.2,+=.1,num.4,*.1,num.5,*.2,num.6, .1,-----------.12,-----------.13,return.1,output.3,-----------.14,question,code,choices
0,49,19,"{'x': 682.6674875031061, 'y': 593.8270336270265, 'elapsedTime': 23588.30000001192}",440519756747,1023224187,POINT (0.3555559830745344 0.5498398459509505),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,49,19,"{'x': 682.6674875031061, 'y': 593.8270336270265, 'elapsedTime': 23588.30000001192}",440519773405,1023240845,POINT (0.3555559830745344 0.5498398459509505),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,49,19,"{'x': 682.6674875031061, 'y': 593.8270336270265, 'elapsedTime': 23588.30000001192}",440519790073,1023257512,POINT (0.3555559830745344 0.5498398459509505),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,49,19,"{'x': 682.6674875031061, 'y': 593.8270336270265, 'elapsedTime': 23588.30000001192}",440519806740,1023274179,POINT (0.3555559830745344 0.5498398459509505),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,49,19,"{'x': 682.6674875031061, 'y': 593.8270336270265, 'elapsedTime': 23588.30000001192}",440519823411,1023290849,POINT (0.3555559830745344 0.5498398459509505),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,49,19,"{'x': 682.6674875031061, 'y': 593.8270336270265, 'elapsedTime': 23588.30000001192}",440519840078,1023307516,POINT (0.3555559830745344 0.5498398459509505),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,49,19,"{'x': 682.6674875031061, 'y': 593.8270336270265, 'elapsedTime': 23588.30000001192}",440519856746,1023324183,POINT (0.3555559830745344 0.5498398459509505),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,49,19,"{'x': 682.6674875031061, 'y': 593.8270336270265, 'elapsedTime': 23588.30000001192}",440519873413,1023340849,POINT (0.3555559830745344 0.5498398459509505),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,49,19,"{'x': 682.6674875031061, 'y': 593.8270336270265, 'elapsedTime': 23588.30000001192}",440519890090,1023357525,POINT (0.3555559830745344 0.5498398459509505),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,49,19,"{'x': 682.6674875031061, 'y': 593.8270336270265, 'elapsedTime': 23588.30000001192}",440519906756,1023374191,POINT (0.3555559830745344 0.5498398459509505),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,49,19,"{'x': 682.6674875031061, 'y': 593.8270336270265, 'elapsedTime': 23588.30000001192}",440519923423,1023390858,POINT (0.3555559830745344 0.5498398459509505),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,49,19,"{'x': 682.6674875031061, 'y': 593.8270336270265, 'elapsedTime': 23588.30000001192}",440519940091,1023407525,POINT (0.3555559830745344 0.5498398459509505),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,49,19,"{'x': 682.6674875031061, 'y': 593.8270336270265, 'elapsedTime': 23588.30000001192}",440519956760,1023424194,POINT (0.3555559830745344 0.5498398459509505),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,49,19,"{'x': 682.6674875031061, 'y': 593.8270336270265, 'elapsedTime': 23588.30000001192}",440519973428,1023440861,POINT (0.3555559830745344 0.5498398459509505),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,49,19,"{'x': 682.6674875031061, 'y': 593.8270336270265, 'elapsedTime': 23588.30000001192}",440519990094,1023457527,POINT (0.3555559830745344 0.5498398459509505),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,49,19,"{'x': 682.6674875031061, 'y': 593.8270336270265, 'elapsedTime': 23588.30000001192}",440520006763,1023474194,POINT (0.3555559830745344 0.5498398459509505),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,49,19,"{'x': 682.6674875031061, 'y': 593.8270336270265, 'elapsedTime': 23588.30000001192}",440520023430,1023490861,POINT (0.3555559830745344 0.5498398459509505),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,49,19,"{'x': 682.6674875031061, 'y': 593.8270336270265, 'elapsedTime': 23588.30000001192}",440520040097,1023507527,POINT (0.3555559830745344 0.5498398459509505),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,49,19,"{'x': 682.6674875031061, 'y': 593.8270336270265, 'elapsedTime': 23588.30000001192}",440520056764,1023524194,POINT (0.3555559830745344 0.5498398459509505),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,49,19,"{'x': 682.6674875031061, 'y': 593.8270336270265, 'elapsedTime': 23588.30000001192}",440520073432,1023540861,POINT (0.3555559830745344 0.5498398459509505),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,49,19,"{'x': 682.6674875031061, 'y': 593.8270336270265, 'elapsedTime': 23588.30000001192}",440520090106,1023557535,POINT (0.3555559830745344 0.5498398459509505),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,49,19,"{'x': 682.6674875031061, 'y': 593.8270336270265, 'elapsedTime': 23588.30000001192}",440520106773,1023574202,POINT (0.3555559830745344 0.5498398459509505),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,49,19,"{'x': 682.6674875031061, 'y': 593.8270336270265, 'elapsedTime': 23588.30000001192}",440520123441,1023590869,POINT (0.3555559830745344 0.5498398459509505),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,49,19,"{'x': 682.6674875031061, 'y': 593.8270336270265, 'elapsedTime': 23588.30000001192}",440520140108,1023607535,POINT (0.3555559830745344 0.5498398459509505),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,49,19,"{'x': 682.6674875031061, 'y': 593.8270336270265, 'elapsedTime': 23588.30000001192}",440520156776,1023624202,POINT (0.3555559830745344 0.5498398459509505),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,49,19,"{'x': 682.6674875031061, 'y': 593.8270336270265, 'elapsedTime': 23588.30000001192}",440520173443,1023640869,POINT (0.3555559830745344 0.5498398459509505),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,49,19,"{'x': 682.6674875031061, 'y': 593.8270336270265, 'elapsedTime': 23588.30000001192}",440520190110,1023657535,POINT (0.3555559830745344 0.5498398459509505),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,49,19,"{'x': 682.6674875031061, 'y': 593.8270336270265, 'elapsedTime': 23588.30000001192}",440520206777,1023674202,POINT (0.3555559830745344 0.5498398459509505),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
